gene_id,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10
Gene_16,0.235760901875273,-0.07260184191199387,-0.09396266125534966,-1.1648080385789847,0.41644455323447493,-0.1626904268733164,-1.3051423851425321,-0.5840835310483066,-1.2063998169431007,-0.07587239167627743
Gene_17,1.4278445217836822,-0.7405124660566068,-0.08583015964301544,0.017434633477929763,1.3680644373227293,-0.00909810167190775,-1.1981800494827686,2.5419944716902765,1.0295344113300087,-2.385325869583511
Gene_18,0.27718441115172654,1.0704889990972741,0.043651860336539824,0.3786171939107203,-0.03507817555323369,-0.45886824558170763,-1.2614872013796434,-0.4128564795598956,-2.3458746894996394,1.7872515494093573
Gene_19,0.0240105350957657,-1.2941628778175474,0.035072581018404964,1.2672710266216927,0.6871788846860304,-1.0446133706131793,-0.3630662993556885,0.8669391254141603,-0.7255108779880622,0.3755939881554122
Gene_20,-0.5563759409628837,-0.08136886729702912,1.1418641175366613,-0.634406784785337,-1.670594208024475,2.263402380770196,-0.31061080486053366,0.33460847192505966,2.1090252527484523,0.5526982431701161
Gene_21,-0.08158510304868899,0.037127665212555984,1.9375328063631803,0.8988515152163438,-0.47546511813874065,0.9174286080971715,-0.5702003797934694,0.27535810981925074,0.7013599953543864,-0.7114966004574559
Gene_22,-0.46103285517698,-0.5305993823770524,-1.2099013616577936,0.06783272746606715,-0.0681011880825385,0.28911293534677995,0.394028861910513,-0.5132125801952988,0.8333277880304835,0.12438759440270399
Gene_23,-1.4617950844447107,0.3390519083957976,-0.6573718675107992,-2.6899990961949576,1.807392414286702,-1.89231639981627,-0.934912051676483,-0.2682760452252273,0.14373251629849748,0.1863109876376217
Gene_24,-0.3519939700800594,-1.63188266445041,0.43942257576483323,-1.0588203126720397,0.5491649974761211,0.5891062665639389,0.05298748970546701,-1.0655445673972352,-0.4667542946470792,1.8217772540653756
Gene_25,-0.14716966854460173,-1.562774655836375,0.6808289640387035,-0.7055565750068485,1.1824185355060521,-2.3578887398680934,0.28989558613903316,1.9848580408585408,0.7688069294681554,0.6861525036342283
Gene_26,-0.8045056991284381,-1.0253230614554358,-0.48401801052251625,0.5575950559562742,-0.24612250486266463,-1.5974035545272758,0.6845070272859054,0.05728937969299613,0.38974051617103966,-0.3727922318339029
Gene_27,0.06727135842740974,0.5659238491296653,-0.4403978563704589,-0.921116259895574,-1.3799006671099465,-0.05502529867787491,0.18960210697309163,0.8472628220556631,0.7322198164565575,-0.01847940092313684
Gene_28,0.1952007826851516,1.7244149450285353,0.6425536333019645,0.25586426923396605,-0.9849700535567106,-0.4823764659763351,-1.5649735631037465,0.28172627989147514,-0.7549143680221483,-1.042987340092675
Gene_29,0.338382302954154,1.056968549227431,-0.6742962147318353,-0.3408044784441069,-0.30912151925451314,1.4103807794300256,-1.1671465129858658,-2.5364155579163086,0.4037356056843283,-2.613142182496927
Gene_30,-1.0311000460017117,1.9527537549687506,-0.07691625941770446,0.35512787052026806,0.880905236774453,-1.4867113102765603,0.26308064579005724,-1.7955724220438216,-0.7757341536137258,-0.080111617420953
Gene_31,-0.9489366483078182,-0.12749680098885313,0.8328976468981736,-0.8373911222729943,0.5210171059521447,-1.0132462960873063,1.1535383715066805,0.7052626280166977,0.6757494159748539,0.8570075877941101
Gene_32,2.092194413688082,0.2342320437050894,-0.9058041669511347,0.6098457625673762,0.18289127664601793,0.21819898564280732,0.314121027185319,-1.684920869762927,-0.9232835995728432,-1.4133054977516644
Gene_33,2.2940624485343286,1.9504439027978466,2.409885718546725,1.7455877044465538,-0.09371622500696647,-1.1356438321393152,0.08307711402521395,1.8681339259819483,0.3001860535124807,0.08223321223832317
Gene_34,0.15065034609536004,0.07879545399836906,-0.039526736541150916,-0.3597961411357746,1.351994805252311,-0.957036225139602,0.1639274781942035,-0.4198782453510379,-1.1257268775764329,-0.5835445786356901
Gene_35,-0.9045150583295302,-1.2146959053455406,0.31542367513594877,1.444679932899755,-0.9642591508007157,-0.5011178104549704,-0.2660924735117389,0.23823339322488946,0.2789969898306607,0.6343990581910264
Gene_36,-1.1778535167392712,-1.624173298080744,-0.9178054084157684,-0.6848808236521452,-0.46746884022961116,-1.0840720317369215,-0.024711915691485585,0.34114868251319264,0.8248786745458638,-0.8147561571893436
Gene_37,0.07404567922373077,0.985126721353022,-1.7083316287045485,-0.6372852058825409,-1.3275514673470792,0.29010607941494304,1.8188852515910479,-0.6790986014714792,1.3191998317244829,1.0054754761380027
Gene_38,0.06752631172712835,-0.39817768415765925,-0.5214006563491347,1.6969089397927664,-0.7400381594892745,0.44347607989193344,-0.7867444288197716,-1.6080059315776412,-0.8337097790776338,1.5273258941491024
Gene_39,1.266139960535736,-0.4893129083260013,2.7285869187800893,1.4192054179356008,-0.6933104349583321,-0.2627569288893934,-0.26145605222806406,-0.6721489369961526,0.5692641958647365,0.3203720707305448
Gene_40,0.5297429629768842,0.5551818128597621,0.32859545640175997,-0.9007698578143153,-0.1578622304547334,-0.02144302988239087,-0.1956178576022815,0.7112792221990385,-0.010438953077980347,1.4862552730223655
Gene_41,-0.16137307764873976,1.5386536033797023,-0.17943440554466947,0.2612682535014576,0.2932031799784503,-1.4388236788833222,-1.4569215382520786,0.2339574688774288,-1.1802090162458103,0.5125802219190708
Gene_42,1.5550823962486569,-0.8532123310735481,-0.31243781509675883,-2.3710662869321877,-2.0167923224933855,0.5683596332980563,0.020908123132771173,-0.8128768796630722,-2.7223027949926633,-0.45133990335487495
Gene_43,0.1277478197504109,1.2912067294381802,-0.3306942699677117,2.6808665891612993,-0.45293402481072853,-1.1769625019392975,1.6517020200753498,1.4106460618050958,1.366915330165035,1.7895460555860572
Gene_44,0.6340782237865752,-0.6829118813450252,-1.9059432154013638,-0.1319426044739365,-0.9702041622415923,-0.1599353947098597,-2.1492962235906328,-1.6938258179934358,0.4207741281213542,0.33116473962682474
Gene_45,-0.4720737057935016,-1.5724290622600559,0.16012396129706052,-0.4814816765815872,-0.5463924955014189,1.1667835574121364,1.413742162996519,0.47751979037118997,0.3725071729980951,1.3578527685207453
Gene_46,-0.10851231222651017,-0.602663822263232,0.025516826043722643,0.8365944459724781,0.2556450432570733,-2.226539376880996,1.075929736834014,0.4270717492449663,0.35194258805369705,0.8577753260971991
Gene_47,-0.19618838362220198,0.27237051842383,0.83923142997175,0.5805210498711081,-0.9002943993459961,-0.2549969062584852,-0.5551227086004469,-0.17410385714737042,1.2821782898014398,1.0359585864965417
Gene_48,0.8419200011046509,-1.2866651145062258,-0.4321155106286225,-2.5550975012914865,0.05294279230370451,-0.28344516574542883,-0.31692236264363005,1.1784306476876107,-0.6460633540736979,0.45750027423461787
Gene_49,1.465360143321388,0.14993132522104788,1.0659335882134298,0.6938762925614197,-0.6243353927313613,0.3643080729754077,1.7422721600841546,-0.13264683549242245,-0.2568803011031026,0.10233102384888636
Gene_50,3.501389089469837,-0.5493287876059989,-0.271327631452945,-0.12951029404613737,-0.4899299134946758,-0.025734631889210994,-1.4688170584623705,-0.7422560514165867,-0.8161208321283585,-1.130136318144999
Gene_51,0.7723188494696074,0.9170110180314274,0.6427922693352629,-0.274419481062719,-0.7141232452776738,0.2752124206405534,-0.43504994190228735,-1.3024427991496605,1.6690741888176641,-1.9748021859523972
Gene_52,1.3616759342929685,-0.9789308650196237,-0.48214460554320965,0.1764656509549316,1.4309789772663677,-0.3627421479187532,-0.6082397013525754,2.137452702025974,0.8899426357268401,1.1999093100648963
Gene_53,2.0613965250179147,0.45362083835647904,0.5510427522306334,0.2288506068841844,1.3333146517043082,-0.39931175433573884,-0.6967248071052642,0.8622034937056567,0.03559418516522839,-0.018623422631248634
Gene_54,-0.8495765153966777,-1.7428397603221295,-1.616919330689855,0.916325627972818,-1.2615513314732374,0.9694211927055683,2.591209638467509,1.188468216932735,0.3882391678978069,0.3240775373265134
Gene_55,-1.147378521273685,0.9059480544903669,2.409265997520631,-1.3854825703080453,0.3253875569791311,-0.14951062893106695,0.6299999495111087,-0.10405523183344126,1.7352266438816508,0.24582492440179235
Gene_56,0.9014825910885657,1.0675614902139092,0.13698579150073822,-0.5052595713102025,-0.11194612635079065,0.8352785511631764,1.3610507679241337,-0.200502276118263,1.0356855234990379,-0.7678744555591059
Gene_57,-1.7340559196199725,0.032382622995422876,-1.363021443108668,0.959037272958111,0.7456989747772248,1.8482166699991402,0.6912276679125225,1.550434599948967,2.3856597019552517,-0.7826422216084279
Gene_58,-0.8726800254629117,0.21166059333508644,-0.752678618108265,-0.1797418746087017,-1.7971806146854856,-0.022564240462094234,-0.5445464171491853,-0.2018357453544075,0.6138449884901979,0.47219428961441245
Gene_59,0.41392752239512576,-0.5942803214598353,0.4833948618712596,-0.13226315818793677,-0.2938946411596474,0.6980598566339896,0.5370670754528742,0.4875307904248788,-0.4360153731436918,-0.5607497568827587
Gene_60,-1.1003901018113669,0.8883341988428897,0.6339857122554324,0.7348071258113223,-1.7290432505626334,0.027451767101401233,-1.5156317596151656,-1.1587784815237507,1.440711051421421,-0.9972025744007836
Gene_61,-0.5106648892246319,-0.4442979952554371,-0.894896374145513,-0.9822394680703633,-1.7646511324097274,-1.142271549860761,0.18715141483929756,-0.6762732225032284,-0.6734915638580306,-2.5316000642790706
Gene_62,-0.6743616546711659,2.136484730885174,-0.7569247193854001,0.8081683754713798,-0.7907521019854749,0.3865455715447921,1.5654589738713556,-0.042270493837357516,-0.4895678604608732,0.08196176905236299
Gene_63,-0.9867941457672188,0.13287745801224504,-0.09337456292780795,0.2947657051136363,-2.126830131700971,0.04503722342047154,0.5787313413409123,-0.04153917187145027,0.8873361298373049,-0.9743744985838914
Gene_64,-0.7241548929256695,0.5975228304031776,0.8446308157459107,1.3077879632010747,0.20097435529728694,-1.850965139022759,1.1614125440662322,0.31052415185384064,0.20144602378500434,1.5502179063393087
Gene_65,0.7347672246242194,0.870486645965748,-2.025504697838433,-0.49257942460580895,0.9868571036417937,-0.05833140147061692,0.49534906813546975,0.21345487092930795,0.9944286335840944,-1.2769128797448512
Gene_66,-1.6653518223155699,-0.21723604122519288,0.37323645815378126,-0.5106258380252208,-0.052046357868813536,-1.3752580012410751,-1.2917866743208208,-0.7014493570999911,0.863310470603884,0.4270661254424452
Gene_67,0.7156437326904868,0.9052281800558682,2.4078691686568607,-1.5186708410068968,-0.8618318295503694,1.335616490137669,-0.1844323310903769,0.481426665142862,-1.1960889203917602,0.301937234669581
Gene_68,1.0469080682525531,-0.12803978205085453,0.4279022387278358,0.2938665628620061,0.8190590424735047,-0.884371492549213,-1.6390992654236913,0.4012260011241316,0.8864731829718396,1.9061463134379537
Gene_69,0.10667199178842501,-0.7373677473300029,-0.14512418381147343,-0.032715863478773505,-0.22798719366655698,0.3863813991253786,2.1505658406743073,1.2881411273862253,-1.615296876561994,-0.007387284416254412
Gene_70,-1.6156109552157008,-0.7137901331892869,-0.8100240050677663,-0.12896211204521757,-0.1754476543003311,-0.16168647995737392,1.7142776473579941,1.0446685842550434,-0.21420218994801846,0.37281824727070023
Gene_71,1.600653024999588,-1.3925204129008573,-0.08065605389910556,0.35074614150959826,-0.8099116916532337,-1.5185776677385578,-0.5473436052117967,-0.25156950124864386,0.9901693948953616,-1.7873009807741647
Gene_72,0.41647136042695226,-0.39593189453658983,0.41089457592374407,1.6507226984912253,-0.8734075178850575,1.1314277443950087,0.4617128082124724,-0.40450554636662767,0.5726589311023687,0.7737107466392602
Gene_73,-0.7982587640883572,-1.2442505927195995,-1.1723754083693056,-0.4434049974698815,-0.6928300719299308,0.5713926246404049,0.5463969841619436,0.2080509469853467,0.9538491772078082,-0.03893010008385585
Gene_74,0.42134616682326137,0.4875407532548588,-0.4065088717140067,-1.1012931413200249,-1.2275444917557508,1.292181794108044,-1.0166416444692372,1.007952312381422,1.4879090638692158,-0.6901529508727006
Gene_75,0.25607088232730424,-0.34119649812070996,-0.41962564482871717,1.7708609204888774,0.8728375020533093,-0.13409135182106424,0.8147647798004629,1.4664036997567886,-0.39378009944248266,0.85164457074889
Gene_76,-0.9230540036675541,-0.678479313596227,0.3046138177658713,0.012626647853076102,-0.08009986609571296,0.7678539800329318,-0.14029853442717036,1.0014770134622886,0.669663953104753,0.08415105220716856
Gene_77,-0.23338367941492189,0.006411904167793776,-1.1142417550123107,-0.2702360739899727,-1.0987801981996368,0.4419903226362414,-1.3671623227714846,-1.510640879541906,-0.06484577397944942,0.6295152435565267
Gene_78,-0.051371581521734024,1.1881784114204936,0.1279572581835362,2.2968205582647356,0.21542997139377612,2.4616918460367616,0.015606815049377235,0.7072301744718313,0.15928413336388508,0.3787618842050118
Gene_79,-0.6470532070409957,0.5377156570417295,-1.2506929766434474,-0.08638638962953274,-0.5500425582229932,-0.3945596005623778,0.9879996911808551,0.39626914385863776,-1.8841225481796067,0.8835486174413127
Gene_80,0.011076272444026213,0.8802274611497903,0.1329903289352745,-1.2963928124912303,1.415951224730247,0.809188190591599,0.104020741543493,-1.1258691714773472,0.4079402251357714,0.29088748232221645
Gene_81,-1.0516358905639882,-0.07230720671930616,-1.861042915675405,-1.847885569682363,-1.122029641715799,0.057268439876109134,-0.8667564253284309,1.0511561660091417,-0.7590110014422317,-0.37845528062140543
Gene_82,1.09306455736691,-0.4539069697193787,0.015149554570429545,0.9828232822349114,1.9295079955064962,0.893045520234146,0.45069355120479443,2.1613160939578897,-1.298430306195776,2.0799819900380583
Gene_83,0.2281970476693716,0.429110297008119,-1.114580043138366,-1.2504074572009145,-0.4911387368338717,-0.04695188529141233,-0.016130016112452527,0.24647351232964118,-0.5632961453310029,0.4532860193269994
Gene_84,-1.564315912890855,1.4442282069989714,-0.5806719294329148,0.1650737635351439,-0.35726711031506225,-0.024695570721800144,0.2858303861754239,3.633216922112699,-1.788974809109692,-0.9081089728116758
Gene_85,-1.2399580786212783,0.30293945556547236,0.38736323478679907,1.393273123033054,0.050454762648698054,1.2866128268977264,1.1173674820504642,-0.12470163630977098,-0.6882235604314981,-0.13898222451815234
Gene_86,-0.6636724493633904,0.0753123933656207,-0.7925314345738452,0.3442790531508054,-1.630844812186462,0.3794089774220093,0.6914816696076318,0.5745888044662595,-2.602856612792205,0.21875566310449468
Gene_87,0.4212887811711208,2.865787683666945,0.16448659737679908,-1.4727527060795305,-1.6907574420835543,-0.22867438032285597,-0.8573255999292373,0.8201345850316577,1.6464837788329534,-2.4121647279910983
Gene_88,-0.328824280246001,1.2885948729077352,0.8405447148546088,-0.8318722688579614,0.37807604953781226,1.2033334477366797,0.03245700293093303,0.6560382350936609,1.2703899342789136,-0.07891306832055957
Gene_89,0.09174972520058991,1.0269175903916716,0.7165058682040922,1.361053518495305,0.9360956363856632,1.7565518892301317,-0.576545114200663,0.3359263451450551,-0.13902283722501949,-1.6595504997283408
Gene_90,-0.981143016835901,1.109015053790969,0.6678029230013376,0.9759123181461032,-0.18766641335369988,0.17958284948566486,0.4450269291095022,-0.27703532586707347,0.40593104667409285,-2.0956722652574684
Gene_91,0.0672395482293318,-0.45693760049505294,0.5238240805707988,1.7179097513272874,0.5781390624634378,0.6452975973909723,2.192687555101222,-0.31566892303581623,-0.8539379974483405,-1.3491479623462628
Gene_92,1.5182733260319285,1.153607819675408,-1.416844710916573,1.125719725642298,0.5164037386507934,-1.3708029761011482,0.444076779838596,0.20305394234090263,0.012593937193194692,-1.3593022683171967
Gene_93,2.7177034139763907,-1.154439825090446,-0.9269071430323772,-1.2951743347609084,1.352669837875768,-1.1058833682925904,-0.36107041040242477,0.47224866681888145,-2.1147237115087907,-0.9176354392790242
Gene_94,-0.7542627806475106,1.0959602444670902,-0.1624620683961927,-0.43381263979235246,1.0709204473828673,-0.48508662187501644,1.3185272908096346,2.685517191822237,1.2751298941924067,2.050638222826886
Gene_95,0.6353886677944905,0.28576262653636647,-0.01325521466642013,1.0657598519064615,-1.2675973196431465,1.0997476562847468,-0.3851864595979352,0.6655430232229538,0.1992574125289192,0.724580687656025
Gene_96,0.8139030338944544,0.30448822212046894,0.24597072802805647,-0.452785917824475,0.06046612305981308,-0.7674116974152634,-1.140299796057327,-1.6040221056062745,0.7724528488553922,-1.0250147284023385
Gene_97,0.5841868187503542,0.0928396638280958,-1.1969866488765926,-1.6358449300372624,0.37299878153435495,-1.1190073736524213,0.2654260509368054,0.5450603519374864,-1.0824711238769795,-1.3749147770610874
Gene_98,-0.18717468672032175,-0.30548530799489887,-0.7209491756233543,-2.034953378288678,1.0091797304676342,-0.09362939478916009,0.5727959814626932,-0.06283695776698953,0.887280986495868,-0.25605080121855167
Gene_99,-0.3295502425710046,-0.8589998310555343,0.2621626747284047,-0.371078158837346,-0.5129609553690517,-1.7005110953544214,-0.420516019512164,0.4018739760998008,-0.13403483306446298,0.5650567772306557
Gene_100,-1.0359568756969704,-0.5681504556837987,0.3843150406059115,-0.025973459981115582,-2.999353840639559,-0.5648944095243255,-1.0935701236068498,-0.16196313121893166,-3.090382476867436,0.20297699374306893
Gene_101,0.663373646342533,-0.6165566274304763,-0.27611185351005496,-0.7162907992268603,1.5840732432112394,1.3254804390401989,1.1495214383045316,1.897258695745476,1.3065050440184376,-0.5291685171121207
Gene_102,0.10909411148292163,0.5516623087680231,0.3201200185397143,-1.4539462035722788,0.6729288056343439,0.5215913797776751,0.5823448057592464,0.3254742359803629,-0.011218846039840977,0.6346454425352546
Gene_103,-2.0276666200660856,0.5112494074457636,1.027257955742618,1.7064111393253059,0.553950766877962,-0.9157231381726889,-0.5106737229359665,0.48836071637472755,0.43224286627937714,-1.0435663118193677
Gene_104,0.14793946496920476,-0.18342665225171625,-0.28573939270294263,0.08736575544291511,0.05733031777393627,1.566116617619569,-1.9768481700655238,-0.0404007286715311,0.0026301429054939665,-1.8296314258918984
Gene_105,0.7038031546290775,0.8485704364136561,-1.5812169406840715,0.7929569750550931,-0.8540098228992619,0.363807995155076,0.22008528343029887,0.24094598286704458,-2.1310542959154484,-1.6785478618949148
Gene_106,0.21791252160094635,0.529990769411545,-0.9231761179479103,1.3728848413228343,-0.6384617015939563,-0.3449742592655826,-0.1622022563130057,0.24145208865829754,-0.10048722671017533,-0.30275099569770875
Gene_107,-0.09967110930526354,0.2310449365589254,0.2420512683855865,0.27944426157969365,-0.005085983195297268,0.6864767339191815,0.16551732697517085,0.28880679554535293,0.3972596611518213,0.6264753129779721
Gene_108,0.8266653491961193,-0.07656466403668113,0.5439641110321732,1.1582458292511237,-0.9133792735219625,-0.03822450732327704,-0.3347176262866054,1.2626299710677544,-1.2514090861368907,-0.6530855706272584
Gene_109,1.2674470356478333,0.1599498627726246,0.44230336113280366,-0.22122651066800617,0.3886634509357736,-0.08532692750478955,-1.0860069508336732,1.4445862510456955,0.04629022064548554,0.23738046629601067
Gene_110,-0.2748547876289619,1.5316435636783072,0.5691924503512338,-0.2428020942020503,0.2619536406349538,-0.9007693242607073,-0.08222410725110298,-0.48403916658056967,-1.4026604636445754,0.12855791163721828
Gene_111,-0.3753633883859262,1.4822273457025625,-1.4785122026179478,-0.427749038448485,0.2732661228728743,0.9042302135393677,-0.445914540540951,2.296189202085264,-0.3834164505772383,-1.0081795273416034
Gene_112,-0.12197922272144686,1.816067883043137,1.0319753780800904,1.7294096519974662,1.420274403450846,1.8699356570163073,0.020118117224000902,1.8785505127788864,0.43584967268244096,0.675314076258924
Gene_113,1.4456713065600275,2.348943065323774,1.7003799131177884,-1.279161935749198,0.04133021269502732,0.017541951211442832,-1.01682808328939,-1.1445547489593084,-0.5234194578707452,0.7298731913470609
Gene_114,0.8364022517227518,-0.30982117871572185,-1.9048466353715052,0.1694060313183874,1.618082761215061,-0.6923341746542885,1.5929394682358073,-0.04257033857906491,1.0437003240626446,1.166282802516756
Gene_115,-0.5340030455617597,-0.09328940211986954,0.622280300909165,0.006894799959706117,-1.2613052625596826,0.13234029853716253,0.5381148689784935,-0.38439997878117294,-1.2685076901246033,1.8007928545044147
Gene_116,0.5490811800050818,1.1600353098738532,0.20170302266424506,0.06480470729649385,1.2313401912621653,-0.10725701510404725,-0.2586593191896611,1.0342078929785017,1.3468255790514394,-0.4867302096146066
Gene_117,0.8472489648943686,-1.3061658190893062,-0.12027908583821971,0.5230059192569679,-0.5836795882688322,0.5799342177390279,0.42756485837405744,0.5668657598849671,0.9458428818493193,-0.12421316031256185
Gene_118,-0.926659823819455,-0.5515444696733766,-0.38835667102352167,2.1334170760137607,-1.4049234592685969,-0.8553138060998756,-0.8467057509372512,1.5746039696417766,0.2551244086488727,-1.0978967893435834
Gene_119,0.08631485940796518,-0.31874570320649764,-0.39594361326029065,0.6115174220760198,-0.43793345867212513,0.6051634825216545,0.651263469248008,-0.8996746649719652,-0.512226857112011,-0.04839259447632864
Gene_120,2.197225403796332,-0.04883437325771579,0.3104316095482941,-0.21152570805353352,-0.6279466147870607,-0.7169763750105973,0.25791166536758275,0.5680500015160505,-2.0359210247306976,0.3432593579837779
Gene_121,0.4703371025990413,1.432643252079003,1.0214808958174846,-0.4953413548639982,-1.005507271860564,-0.5884755237277962,0.431260286187927,-0.3385549470712334,0.5101003132489771,1.8235958044832126
Gene_122,0.9696924562071317,0.3762367201626363,-0.017498344746715563,-0.12023297362272978,0.8148270612917837,0.012645234469734663,0.5357713734171135,-0.7190010821096222,0.033725047232474686,0.054163250716329776
Gene_123,0.47232470483055794,-1.305059789025718,0.5513772013013608,0.08584852119928618,-1.5945587900115887,1.1369553422782588,-1.094241851157687,-0.3100103861400323,-1.997068429682896,0.7025488124967663
Gene_124,0.16726053220708048,1.4352400643609409,-0.2511475151842584,0.517574775612717,0.7440518072048926,0.23024600054565253,-0.4112331742476395,-0.9163023727322112,-0.8603386321097404,0.6803614552352039
Gene_125,-0.713960158638768,-0.6664599953356652,-0.8232354144281709,-0.0859780217551056,0.3329479255462412,0.5601996761015807,-0.8572193903223033,0.027853464277796655,-2.391806052367691,0.20584263872837094
Gene_126,-0.5280590284452297,-2.085060001857992,-1.1348894650256656,-0.07873344811621685,-0.6263581386861781,0.04370185798304805,0.13586714091502408,0.2782100955763332,-0.07596986070325418,-1.1727331733145927
Gene_127,0.6932263182647374,0.062208569536792636,-1.4267078582662849,-0.7711033683454863,0.8983486831767041,-1.3914637565589218,1.1040850416328474,2.142497291818722,-0.6014817626574488,-0.7905951900358893
Gene_128,0.7107341755641208,-0.4092513794670431,-0.5154246968310837,0.5544957085098081,-0.6282033660541333,-0.29562297568587986,-0.37638939966814267,-0.028148383325942616,-1.4959064213637743,-0.4282100454884236
Gene_129,-0.9058045699199189,-0.9962893186641553,1.5003408893714871,2.199448435996579,-0.9941269653096527,0.44083622908961717,-0.5629602959996847,0.6272127088351176,-1.8787038452380687,-0.6514997400692015
Gene_130,-0.1366230577093966,-1.9477992596634541,0.28261877312578915,-1.570468041795017,0.7770669247968555,-0.7652251552717452,-0.5527993470940603,-0.03622810062978816,-0.3097064119525359,0.27875218864526297
Gene_131,1.8188516692436385,1.1428971823271172,-1.4559353744208319,-0.8045804897433315,-0.2924240913125024,-1.4020859580560796,0.14531131588777424,1.4252671985511496,-0.34584442995804204,0.25190934843055157
Gene_132,-0.962513201076601,0.08141281495287837,-0.21813156453506907,-0.2687261631699997,-0.6160879635443065,1.0173198001516806,0.5537518984841592,0.6441836456847403,-0.24586996503135705,-0.0757125138780166
Gene_133,-0.7328524295471268,-0.560659427601836,-0.44040151651989345,-0.6577179614976889,-0.3875955398075962,1.6524737927542523,0.5483322204661562,0.20871355975515096,-0.9701016562128614,-1.0083049427655026
Gene_134,-1.4405063904745719,1.3397117070925233,0.22461949753903246,-0.44567692861220604,0.08160815680699042,0.5723931878412386,-1.2844251360191539,0.3127555845882542,-0.10099892312946362,-0.3122412852073794
Gene_135,0.17715283675591675,1.0159875749940053,2.2357236006851604,0.7118963296235546,-1.889581868289288,0.3410677896496061,-0.06689095732417899,1.0418047006882778,0.3138971703036174,0.19247053399966113
Gene_136,-0.00710365458385064,-0.161251681412668,0.057199186525796204,2.500587908123471,-0.4085639263138139,-0.7563908875804508,-0.023707697564603603,-1.732088363117223,-1.5346567538925913,-1.285149702531582
Gene_137,-0.9155035141434698,3.124387177600211,-1.0014714866180365,-0.08965064198960682,-0.6944654741342238,0.06182901263901115,1.5131744415644062,1.4262809746471754,-0.6174659209700079,-0.40535325632345504
Gene_138,0.625292097984778,0.6897953616802224,-0.0782193464474048,0.6497668099417856,-1.1465533421931413,-1.0713703845652278,-0.5010933704595292,-1.0664868053827639,0.6294210178600422,-2.0384457415526342
Gene_139,-0.15366508459302097,-0.3037453210068443,0.36420731714374444,-0.26020113970270126,0.5039712538187022,-0.545679799758843,-0.9102787062060043,-0.6849283984630775,-0.1956202965277113,-0.6097149290833342
